RAW_WTS,TRIM_WTS,HAPPY_FS,HAPPY_1,HAPPY_2,HAPPY_3,HAPPY_4,ANX_FS,ANX_1,ANX_2,ANX_3,ANX_4,DEP_FS,DEP_1,DEP_2,DEP_3,DEP_4,DEP_5,LONE_FS,LONE_1,LONE_2,LONE_3,LONE_4,LONE_5,SOCANX_FS,SOCANX_1,SOCANX_2,SOCANX_3,CLASS,DISTANCE,GENDER,GENDER_4_TEXT,TRANS,SEX_ORIENT_1,SEX_ORIENT_2,SEX_ORIENT_3,SEX_ORIENT_4,SEX_ORIENT_5,SEX_ORIENT_6,SEX_ORIENT_6_TEXT,RACETHN,ETHNICITY,RACE_1,RACE_2,RACE_3,RACE_4,RACE_5,PAREDU,AGE,GPA,MAJOR_0,MAJOR_1,MAJOR_2,MAJOR_3,MAJOR_4,MAJOR_5,MAJOR_6,MAJOR_7,MAJOR_8,MAJOR_9,MAJOR_10,MAJOR_11,MAJOR_12,MAJOR_13,MAJOR_14,MAJOR_15,MAJOR_16,MAJOR_17,MAJOR_18,MAJOR_19,MAJOR_20,MAJOR_21,MAJOR_22,MAJOR_22_TEXT,F1VISA,DISABL_0,DISABL_1,DISABL_2,DISABL_3,DISABL_4,DISABL_5,DISABL_6,DISABL_7,DISABL_8,DISABL_9,DISABL_9_TEXT,FIN_RES_1,FIN_RES_2,FIN_RES_3,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_6_TEXT,NEED,LOANS,OUTCOMES_1,OUTCOMES_4,OUTCOMES_2,OUTCOMES_3,LIFESAT_FS,LIFESAT_1,LIFESAT_2,LIFESAT_3,SELFEST_FS,SELFEST_1,SELFEST_2,SELFEST_3,ACT1_1,ACT1_2,ACT1_3,ACT1_4,ACT1_5,ACT1_6,ACT1_7,ACT1_8,ACT1_9,ACT1_10,ACT1_11,ACT1_12,ACT1_13,ACT1_14,ACT1_15,ACT1_15_TEXT,ACT_FS,ACT2_1,ACT2_2,ACT2_3,ACT2_4,ACT2_5,ACT2_6,ACT2_7,ACT2_8,ACT2_9,ACT2_10,ACAENG_FS,ACAENG_1,ACAENG_2,ACAENG_3,ACAENG_4,ACAENG_5,ACAENG_6,ACAENG_7,ACAENG_8,ACAENG_9,ACAENG_10,ACAENG_11,BELONG_FS,BELONG_1,BELONG_2,BELONG_3,BELONG_4,BELONG_5,BELONG_6,BELONG_7,BELONG_8,BELONG_9,BELONG_10,BELONG_11,BELONG_12,BELONG_13,BDISC_1,BDISC_2,BDISC_3,BDISC_4,BDISC_5,BDISC_6,BDISC_7,MEANING_FS,MEANING_1,MEANING_2,MEANING_3,MEANING_4,MEANING_5,MEANING_6,MEANING_7,MEANING_8,MEANING_9,MEANING_10,MEANING_11,PURP_FS,PURP_1,PURP_2,PURP_3,PURP_4,PURP_5,PURP_6,PURP_7,PURP_8,PURP_9,PURP_10,PURP_11,OPT_FS,OPT_1,OPT_2,OPT_3,PERS_FS,PERS_1,PERS_2,PERS_3,COPING_FS,COPING_1,COPING_2,COPING_3,COPING_4,COPING_5,COPING_6,COPING_7,COPING_8,COPING_9,COPING_10,HEALTH_1,HEALTH_2,HEALTH_3,HEALTH_4,HEALTH_5,HEALTH_6,HEALTH_7,FRIENDS_FS,FRIENDS_1,FRIENDS_2,FRIENDS_3,FRIENDS_4,FRIENDS_5,FRIENDS_6,FRIENDS_7,FRIENDS_8,FRIENDS_9,MILITARY,SPIRIT,FRNSCHL,ABROAD,REGION,HOUSING,RA,INTERN,WORK,AD_FIN_1,AD_FIN_2
1.036735,1.039115,46.51208,3,3,2,2,58.57719,4,4,5,4,54.26793,2,2,2,2,3,51.1805,2,2,2,4,2,44.2303,1,2,1,Senior,None Distance Learner ,Male,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Asian,Not Hispanic or Latino,NA,1,NA,NA,NA,Parents have completed 1 year of college,23,3.3 - 3.6.7 - 3.3 - 3.6.9,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,1,2,1,2,NA,NA,No need-based aid,NA,6,6,3,2,34.69769,4,2,3,46.0289,4,3,5,1,1,1,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,37.13631,2,2,NA,3,4,4,4,2,2,5,59.02719,5,6,5,3,2,4,4,2,4,5,3,44.47757,3,4,4,4,5,4,2,2,4,5,2,3,4,1,1,1,1,1,1,1,42.05716,4,4,3,5,2,4,4,3,5,6,4,34.1383,4,3,4,2,2,4,5,2,3,4,4,52.5994,4,5,4,38.08719,3,4,3,44.88864,5,4,5,5,2,5,4,4,5,2,3,4,4,4,4,4,2,44.5208,5,4,4,4,2,3,3,1,1,1,5,14,3,1,11,2,1,1,2,3
0.8042295,0.806609,31.80269,1,1,1,1,46.88295,4,2,3,2,53.87293,3,2,1,2,2,49.50449,1,2,2,5,1,42.9428,1,1,2,Junior,None Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Hispanic or Latino,Hispanic or Latino,NA,NA,NA,NA,1,Parents have not completed 1 year of college,19,3.0 - 3.2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,2,1,2,1,1,1,NA,No need-based aid,NA,3,3,2,1,35.4671,3,2,4,41.1756,3,3,4,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,NA,55.543,5,5,5,5,5,5,4,4,4,5,52.53522,5,5,4,6,4,4,4,3,3,5,3,44.47757,3,4,4,4,3,5,5,4,4,4,2,5,3,1,1,1,1,1,1,1,37.02304,4,2,3,1,3,4,4,5,3,4,4,57.635,6,6,5,5,4,4,1,6,4,4,3,42.7397,3,2,4,62.70297,5,6,6,52.82329,5,3,3,4,2,4,4,4,4,4,3,2,4,3,4,5,2,46.78028,5,4,5,5,3,4,3,5,2,1,2,0,1,5,9,2,1,1,4,3
0.8042295,0.806609,40.13818,2,3,1,1,59.06439,5,4,5,3,76.8189,5,5,3,4,5,63.04609,2,3,5,4,3,52.99605,2,2,4,Junior,None Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Hispanic or Latino,Hispanic or Latino,NA,NA,NA,NA,1,Unsure,22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,Not on F1 Visa,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,4,5,2,2,2,2,2,NA,NA,Does have need-based aid,1,6,6,3,4,26.54864,2,1,3,24.51901,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,NA,NA,59.86688,5,6,6,4,6,4,3,5,4,6,46.4398,4,5,3,4,4,5,3,3,5,5,2,44.47757,3,4,4,3,5,5,6,5,3,4,1,4,4,2,1,1,2,1,2,1,29.19153,1,3,2,1,3,5,6,3,1,3,1,22.64639,1,3,3,1,4,6,3,5,2,4,3,26.27731,1,1,2,49.66673,5,4,5,44.93409,5,5,3,2,4,5,4,3,4,1,5,2,2,5,3,3,1,48.86219,5,5,4,3,1,3,5,5,6,1,10,12,1,5,5,2,1,1,4,4
1.633823,1.636203,59.59542,4,4,4,4,36.00137,2,1,2,1,41.00111,1,1,1,1,1,40.03004,1,1,1,1,1,41.29013,1,1,1,Freshman,None Distance Learner ,Male,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Hispanic or Latino,Hispanic or Latino,NA,NA,NA,NA,1,Parents have completed 1 year of college,18,3.0 - 3.2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,2,2,2,2,2,NA,NA,No need-based aid,1,5,6,6,3,52.49281,4,5,4,57.83219,5,5,6,2,1,1,1,2,2,2,2,1,1,1,2,2,1,NA,NA,58.77405,5,5,6,5,5,5,6,5,4,5,54.20731,5,5,5,5,3,4,5,2,5,2,4,55.76614,5,5,5,4,2,5,6,4,4,4,4,6,5,1,1,1,1,1,1,1,50.66202,6,4,4,4,3,6,3,5,6,6,4,44.0118,4,5,4,5,5,5,5,5,4,4,6,57.48583,3,4,6,43.87696,4,4,4,63.54242,2,2,2,4,3,5,5,5,6,2,4,5,5,5,5,5,4,52.6647,6,5,5,5,2,5,5,5,2,1,4,0,2,5,5,2,1,1,1,2
1.036735,1.039115,59.59542,4,4,4,4,41.84849,2,2,3,2,41.00111,1,2,1,1,1,40.03004,1,1,1,1,1,41.29013,1,1,1,Freshman,None Distance Learner ,Male,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Asian,Not Hispanic or Latino,NA,1,NA,NA,NA,Parents have completed 1 year of college,19,3.3 - 3.6.7 - 3.3 - 3.6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,1,2,2,1,NA,NA,6,6,6,6,1,58.48449,5,5,6,64.45355,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.68846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.2515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.82436,3,5,5,4,2,5,5,5,4,4,3,4,5,1,1,1,1,1,1,1,49.75487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.71051,6,6,6,6,4,3,4,3,5,5,6,59.54465,5,5,5,62.70297,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.8311771,0.8335566,42.69298,3,3,1,1,59.38986,2,5,5,5,41.00111,1,3,1,1,1,43.88014,1,1,3,1,1,49.69072,2,2,2,Junior,None Distance Learner ,Female,NA,Cisgender,NA,1,NA,NA,NA,NA,NA,White,Not Hispanic or Latino,NA,NA,NA,NA,1,Parents have not completed 1 year of college,20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4,1,1,2,2,2,1,NA,NA,2,6,6,4,5,54.74651,4,5,5,56.12525,5,5,5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,NA,31.11051,1,1,1,5,4,4,3,4,1,6,46.4398,4,5,3,5,4,5,6,3,2,6,4,53.79525,4,5,5,3,2,5,5,3,4,4,3,5,5,1,1,1,1,1,1,1,55.77947,6,4,5,5,4,5,6,6,6,5,5,49.89278,5,5,5,5,3,4,5,4,5,4,4,50.93121,NA,NA,NA,49.63389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.362573,2.364953,60.72896,4,4,4,5,49.48268,2,4,5,2,41.00111,1,1,1,1,1,41.95509,1,1,2,1,1,41.29013,1,1,1,Freshman,None Distance Learner ,Male,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Black or African American,Not Hispanic or Latino,NA,NA,1,NA,NA,Parents have completed 1 year of college,19,5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,1,1,2,1,1,NA,NA,1,4,6,3,2,54.74651,4,5,5,56.12525,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,55.543,5,5,5,5,5,5,5,5,2,2,54.20731,5,5,5,5,5,5,5,5,3,5,5,55.76614,5,5,5,5,2,5,5,5,5,5,5,3,5,1,1,1,1,1,1,1,56.55282,5,5,5,6,5,5,5,5,5,5,5,52.69824,6,5,5,5,5,6,6,5,5,5,5,59.54465,5,5,5,54.61882,5,5,5,59.95423,3,2,3,5,5,5,5,5,5,1,4,5,4,4,4,4,4,51.12167,5,5,5,5,2,5,4,5,2,1,4,0,2,5,5,2,1,1,2,3
2.362573,2.364953,57.04062,3,4,4,4,53.29977,2,5,5,2,51.36908,2,1,1,1,3,40.03004,1,1,1,1,1,41.29013,1,1,1,Sophomore,None Distance Learner ,Male,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Black or African American,Not Hispanic or Latino,NA,NA,1,NA,NA,Parents have not completed 1 year of college,20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,1,1,1,2,2,1,NA,NA,6,6,6,1,2,63.66497,5,6,6,60.97855,6,5,6,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,NA,61.65113,6,6,6,6,6,6,6,6,4,6,63.45053,6,6,5,6,1,4,5,1,2,6,4,51.06002,5,6,3,2,1,6,6,6,6,5,5,5,6,1,1,1,1,1,1,1,65.93103,6,6,6,6,2,6,5,6,5,6,5,60.71051,6,6,6,6,5,6,6,2,6,6,5,69.06179,6,6,6,65.36068,6,6,6,61.94925,3,2,2,6,6,6,6,6,6,1,6,6,4,6,6,6,5,59.26557,6,6,6,6,1,6,6,6,1,1,4,0,1,5,9,2,1,1,1,4
0.4033061,0.4056857,56.90986,4,4,3,4,38.51859,3,1,1,1,41.00111,1,1,1,1,1,43.88014,1,1,3,1,1,41.29013,1,1,1,Senior,None Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Two or More Races,Not Hispanic or Latino,NA,NA,1,NA,1,Parents have completed 1 year of college,21,3.3 - 3.6,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,2,2,2,1,NA,Does have need-based aid,3,6,6,1,2,56.2308,5,5,5,60.97855,6,5,6,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,NA,61.65113,6,6,6,6,6,5,5,6,5,5,34.04878,3,3,4,6,4,4,4,4,4,5,5,65.08383,6,6,6,4,1,6,5,6,4,5,4,5,5,1,1,1,1,1,1,1,65.93103,6,6,6,5,4,6,5,6,6,6,6,60.71051,6,6,6,6,4,5,5,3,4,4,5,59.97247,4,6,5,48.82905,4,5,4,56.00963,3,3,3,6,4,5,5,4,5,1,5,5,5,5,5,5,5,59.26557,6,6,6,4,1,4,5,5,1,1,4,0,1,5,9,2,3,4,1,1
0.980615,0.9829945,68.85966,5,5,5,5,52.73007,4,3,3,3,41.00111,1,1,1,1,1,40.03004,1,1,1,1,1,41.29013,1,1,1,Sophomore,None Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Black or African American,Not Hispanic or Latino,NA,NA,1,NA,NA,Parents have completed 1 year of college,20,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,2,2,2,1,NA,No need-based aid,2,6,6,4,1,54.74651,4,5,5,59.60024,5,6,5,2,2,2,2,2,2,2,2,2,2,1,1,1,2,NA,NA,40.49711,2,5,2,5,5,6,5,4,4,3,52.53522,5,5,4,6,5,5,4,6,5,6,6,55.76614,5,5,5,4,4,5,5,5,5,4,4,5,5,1,1,1,1,1,1,1,51.43538,5,5,4,4,3,5,5,5,5,5,5,49.4741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.74347,5,5,4,54.61882,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.8042295,0.806609,37.24783,2,2,1,1,64.91151,5,5,5,4,76.13009,5,5,4,5,4,58.79659,2,2,4,5,3,73.23983,5,5,4,Sophomore,None Distance Learner ,Female,NA,Cisgender,1,NA,NA,NA,NA,1,Asexual romantic,Hispanic or Latino,Hispanic or Latino,NA,NA,NA,NA,1,Parents have completed 1 year of college,20,3.3 - 3.6.7 - 3.3 - 3.6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,3,2,2,2,2,1,1,1,NA,Does have need-based aid,NA,6,2,5,5,24.29495,2,1,2,22.81206,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,Math club,55.543,5,5,5,5,5,1,5,3,1,5,39.94782,4,4,2,4,2,4,2,1,1,1,4,18.4954,1,1,1,4,2,6,6,2,2,2,5,5,6,NA,2,2,NA,NA,NA,NA,19.03996,1,1,1,1,1,2,5,1,1,1,1,17.43958,2,2,2,2,1,2,1,4,3,2,1,28.84919,1,2,2,35.79282,4,3,3,33.41125,6,6,6,1,1,2,5,1,5,1,2,2,1,5,5,5,4,51.12167,5,5,5,1,2,1,6,5,6,1,2,13,1,5,6,2,1,1,4,3
0.8042295,0.806609,46.51208,3,3,2,2,56.54716,4,4,4,3,50.57909,4,5,2,1,1,61.37008,2,3,5,5,2,52.99605,2,2,4,Junior,None Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Hispanic or Latino,Hispanic or Latino,1,NA,NA,NA,NA,Parents have not completed 1 year of college,21,3.0 - 3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,1,2,2,2,1,1,NA,NA,2,6,6,1,2,49.56603,4,4,5,47.79695,4,4,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,NA,57.68123,5,4,6,4,5,5,4,5,2,5,49.2515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.51573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.75487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.635,6,6,5,5,6,6,6,5,5,5,5,50.93121,NA,NA,NA,49.63389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.980615,0.9829945,62.15022,5,4,4,4,44.36572,3,2,2,2,41.00111,1,1,1,1,1,40.03004,1,1,1,1,1,41.29013,1,1,1,Freshman,None Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Black or African American,Not Hispanic or Latino,NA,NA,1,NA,NA,Parents have completed 1 year of college,19,3.0 - 3.2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,1,1,2,2,2,NA,NA,Does have need-based aid,2,3,6,5,2,49.56603,4,4,5,57.83219,5,5,6,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,43.32676,3,3,3,3,3,4,4,4,3,4,49.2515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.79525,4,5,5,5,1,4,5,3,3,4,4,4,4,1,1,1,1,1,1,1,49.75487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.4741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93121,NA,NA,NA,49.63389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.362573,2.364953,46.51208,3,3,2,2,50.70004,4,3,2,2,41.00111,1,3,2,1,1,54.78156,1,2,3,3,3,49.69072,2,2,2,Sophomore,None Distance Learner ,Male,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Black or African American,Not Hispanic or Latino,NA,NA,1,NA,NA,Parents have completed 1 year of college,21,3.3 - 3.6,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,2,1,1,1,1,1,NA,NA,NA,3,3,4,5,42.90127,3,3,5,61.30719,5,6,6,1,1,1,1,1,1,1,1,2,1,1,1,1,1,NA,NA,41.54251,2,3,3,3,4,3,3,3,3,2,44.96409,4,4,5,5,5,5,5,3,2,3,4,49.51573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.40125,5,3,4,5,3,4,6,6,6,4,4,49.4741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.16751,2,3,4,28.18301,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.980615,0.9829945,45.37853,3,3,2,1,52.24287,3,3,3,4,63.94708,3,1,3,3,4,40.03004,1,1,1,1,1,41.29013,1,1,1,Freshman,None Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Black or African American,Not Hispanic or Latino,NA,NA,1,NA,NA,Unsure,19,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.41454,NA,NA,NA,50.2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.68846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.2515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.51573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.75487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.4741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93121,NA,NA,NA,49.63389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.526916,1.529296,43.95728,2,3,2,2,54.7601,4,3,4,4,63.94708,3,3,3,3,4,57.35505,2,3,4,3,2,54.28356,2,3,3,Junior,None Distance Learner ,Male,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,White,Not Hispanic or Latino,NA,NA,NA,NA,1,Parents have completed 1 year of college,21,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2,1,2,2,1,1,1,1,1,NA,NA,NA,6,6,5,2,42.13186,4,3,4,41.1756,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,37.21864,2,2,2,2,4,4,3,2,2,3,49.2515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.51573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.75487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.0118,4,5,4,4,4,4,4,5,4,5,4,50.02752,4,4,4,43.87696,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.8311771,0.8335566,49.19763,3,3,3,2,45.66558,2,3,3,2,41.00111,1,1,1,1,1,43.16501,2,1,1,4,1,41.29013,1,1,1,Sophomore,None Distance Learner ,Female,NA,Cisgender,NA,NA,NA,NA,1,NA,NA,White,Not Hispanic or Latino,NA,NA,NA,NA,1,Parents have completed 1 year of college,19,3.3 - 3.6.7 - 3.3 - 3.6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,2,1,1,1,NA,No need-based aid,NA,6,6,6,6,48.79663,5,4,4,41.1756,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.68846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.292,4,4,4,4,2,2,5,2,6,3,4,49.51573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.79639,3,3,3,3,4,4,4,4,4,5,4,49.89278,5,5,5,5,6,6,3,2,5,5,3,50.02752,4,4,4,46.53468,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
